mission_time_s,tx,ty,tz,error,x1,x2,x3,y1,y2,y3,z1,z2,z3
1.023687,NaN,NaN,NaN,NaN,0.014132,-1.998546,1.992370,-0.013083,-1.970274,-2.023420,0.003063,0.021786,0.039871
1.034625,NaN,NaN,NaN,NaN,0.014240,-1.998671,1.992434,-0.013089,-1.970250,-2.023157,0.002804,0.021667,0.039730
1.053065,NaN,NaN,NaN,NaN,0.014387,-1.999022,1.992558,-0.013112,-1.970137,-2.022694,0.002586,0.021324,0.039322
1.061737,NaN,NaN,NaN,NaN,0.014458,-1.999133,1.992625,-0.013123,-1.970092,-2.022465,0.002480,0.021221,0.039158
1.072074,NaN,NaN,NaN,NaN,0.014595,-1.999241,1.992774,-0.013141,-1.970048,-2.022042,0.002277,0.021130,0.038830
1.082197,NaN,NaN,NaN,NaN,0.014694,-1.999369,1.992857,-0.013170,-1.969993,-2.021848,0.002201,0.021030,0.038654
1.092072,NaN,NaN,NaN,NaN,0.014792,-1.999618,1.992943,-0.013198,-1.969882,-2.021656,0.002144,0.020882,0.038506
1.102603,NaN,NaN,NaN,NaN,0.014888,-1.999738,1.993117,-0.013224,-1.969827,-2.021303,0.002087,0.020824,0.038177
1.113164,NaN,NaN,NaN,NaN,0.014982,-1.999893,1.993205,-0.013250,-1.969742,-2.021142,0.002029,0.020744,0.037998
1.121203,NaN,NaN,NaN,NaN,0.015194,-2.000046,1.993297,-0.013338,-1.969656,-2.020983,0.001957,0.020679,0.037849
1.133160,NaN,NaN,NaN,NaN,0.015398,-2.000343,1.993490,-0.013420,-1.969486,-2.020707,0.001884,0.020576,0.037540
1.152102,NaN,NaN,NaN,NaN,0.015515,-2.000705,1.993697,-0.013446,-1.969256,-2.020472,0.001846,0.020435,0.037251
1.161702,NaN,NaN,NaN,NaN,0.015745,-2.000883,1.993807,-0.013495,-1.969141,-2.020357,0.001770,0.020386,0.037144
1.172846,NaN,NaN,NaN,NaN,0.015859,-2.001058,1.993919,-0.013518,-1.969027,-2.020264,0.001736,0.020344,0.036976
1.182489,NaN,NaN,NaN,NaN,0.015985,-2.001447,1.994156,-0.013535,-1.968757,-2.020083,0.001713,0.020199,0.036724
1.192695,NaN,NaN,NaN,NaN,0.016111,-2.001639,1.994281,-0.013550,-1.968623,-2.019995,0.001694,0.020145,0.036640
1.200969,NaN,NaN,NaN,NaN,0.016236,-2.002016,1.994409,-0.013564,-1.968356,-2.019908,0.001675,0.020054,0.036579
1.211985,NaN,NaN,NaN,NaN,0.016496,-2.002219,1.994523,-0.013579,-1.968207,-2.019852,0.001629,0.019958,0.036446
1.222476,NaN,NaN,NaN,NaN,0.016632,-2.002421,1.994763,-0.013580,-1.968059,-2.019746,0.001602,0.019875,0.036255
1.233974,NaN,NaN,NaN,NaN,0.016903,-2.002621,1.994888,-0.013578,-1.967912,-2.019696,0.001553,0.019802,0.036198
1.252006,NaN,NaN,NaN,NaN,0.017207,-2.003024,1.995129,-0.013531,-1.967596,-2.019635,0.001541,0.019638,0.035965
1.261665,NaN,NaN,NaN,NaN,0.017357,-2.003430,1.995385,-0.013506,-1.967258,-2.019580,0.001537,0.019463,0.035831
1.272983,NaN,NaN,NaN,NaN,0.017507,-2.003631,1.995503,-0.013480,-1.967090,-2.019573,0.001534,0.019382,0.035717
1.282321,NaN,NaN,NaN,NaN,0.017808,-2.003831,1.995626,-0.013384,-1.966919,-2.019568,0.001537,0.019279,0.035625
1.292234,NaN,NaN,NaN,NaN,0.017958,-2.004227,1.995753,-0.013335,-1.966582,-2.019564,0.001541,0.019104,0.035561
1.302162,NaN,NaN,NaN,NaN,0.018107,-2.004423,1.995884,-0.013284,-1.966415,-2.019562,0.001545,0.019035,0.035522
1.313912,NaN,NaN,NaN,NaN,0.018255,-2.004597,1.996111,-0.013216,-1.966266,-2.019567,0.001568,0.018929,0.035358
1.322221,NaN,NaN,NaN,NaN,0.018403,-2.004770,1.996231,-0.013147,-1.966118,-2.019571,0.001591,0.018833,0.035313
1.333316,NaN,NaN,NaN,NaN,0.018843,-2.004942,1.996355,-0.012935,-1.965971,-2.019576,0.001709,0.018738,0.035294
1.351960,NaN,NaN,NaN,NaN,0.018988,-2.005420,1.996622,-0.012847,-1.965556,-2.019668,0.001751,0.018414,0.035057
1.361034,NaN,NaN,NaN,NaN,0.019131,-2.005573,1.996721,-0.012758,-1.965422,-2.019699,0.001793,0.018307,0.035042
1.372480,NaN,NaN,NaN,NaN,0.019417,-2.005851,1.996782,-0.012576,-1.965154,-2.019748,0.001877,0.018063,0.034943
1.382630,NaN,NaN,NaN,NaN,0.019547,-2.005977,1.996849,-0.012489,-1.965019,-2.019798,0.001904,0.017921,0.034874
1.393080,NaN,NaN,NaN,NaN,0.019935,-2.006102,1.996998,-0.012220,-1.964885,-2.019898,0.001991,0.017780,0.034805
1.412403,NaN,NaN,NaN,NaN,0.020049,-2.006462,1.997075,-0.012127,-1.964476,-2.020002,0.001999,0.017315,0.034634
1.421184,NaN,NaN,NaN,NaN,0.020163,-2.006578,1.997171,-0.012033,-1.964339,-2.020107,0.002010,0.017162,0.034554
1.433923,NaN,NaN,NaN,NaN,0.020390,-2.006694,1.997198,-0.011840,-1.964203,-2.020170,0.002033,0.017021,0.034439
1.451886,NaN,NaN,NaN,NaN,0.020567,-2.007004,1.997267,-0.011639,-1.963768,-2.020297,0.002033,0.016590,0.034279
1.461219,NaN,NaN,NaN,NaN,0.020656,-2.007106,1.997309,-0.011536,-1.963626,-2.020360,0.002033,0.016472,0.034241
1.473465,NaN,NaN,NaN,NaN,0.020744,-2.007209,1.997364,-0.011432,-1.963484,-2.020482,0.002033,0.016357,0.034119
1.481383,NaN,NaN,NaN,NaN,0.020884,-2.007303,1.997377,-0.011216,-1.963333,-2.020541,0.002018,0.016224,0.034039
1.493316,NaN,NaN,NaN,NaN,0.021025,-2.007396,1.997418,-0.010993,-1.963183,-2.020657,0.002003,0.016098,0.033951
1.512219,NaN,NaN,NaN,NaN,0.021077,-2.007662,1.997392,-0.010880,-1.962733,-2.020773,0.001984,0.015766,0.033752
1.521171,NaN,NaN,NaN,NaN,0.021181,-2.007742,1.997386,-0.010651,-1.962580,-2.020831,0.001942,0.015663,0.033691
1.532102,NaN,NaN,NaN,NaN,0.021233,-2.007900,1.997385,-0.010534,-1.962280,-2.020889,0.001919,0.015484,0.033653
1.541464,NaN,NaN,NaN,NaN,0.021285,-2.007978,1.997324,-0.010408,-1.962122,-2.021039,0.001877,0.015392,0.033436
1.551918,NaN,NaN,NaN,NaN,0.021339,-2.008056,1.997301,-0.010280,-1.961965,-2.021114,0.001835,0.015305,0.033367
1.560343,NaN,NaN,NaN,NaN,0.021446,-2.008134,1.997282,-0.010022,-1.961809,-2.021188,0.001759,0.015232,0.033325
1.572280,NaN,NaN,NaN,NaN,0.021498,-2.008286,1.997233,-0.009906,-1.961507,-2.021270,0.001709,0.015068,0.033184
